Date,Cases,Cumulative_cases,Country
2022/6/5,0,22,Italy
2022/6/6,6,28,Italy
2022/6/7,1,29,Italy
2022/6/8,2,31,Italy
2022/6/9,0,31,Italy
2022/6/10,1,32,Italy
2022/6/11,5,37,Italy
2022/6/12,0,37,Italy
2022/6/13,0,37,Italy
2022/6/14,1,38,Italy
2022/6/15,10,48,Italy
2022/6/16,0,48,Italy
2022/6/17,23,71,Italy
2022/6/18,0,71,Italy
2022/6/19,0,71,Italy
2022/6/20,0,71,Italy
2022/6/21,14,85,Italy
2022/6/22,0,85,Italy
2022/6/23,0,85,Italy
2022/6/24,42,127,Italy
2022/6/25,0,127,Italy
2022/6/26,0,127,Italy
2022/6/27,0,127,Italy
2022/6/28,32,159,Italy
2022/6/29,0,159,Italy
2022/6/30,0,159,Italy
2022/7/1,33,192,Italy
2022/7/2,0,192,Italy
2022/7/3,0,192,Italy
2022/7/4,0,192,Italy
2022/7/5,41,233,Italy
2022/7/6,0,233,Italy
2022/7/7,0,233,Italy
2022/7/8,22,255,Italy
2022/7/9,0,255,Italy
2022/7/10,0,255,Italy
2022/7/11,0,255,Italy
2022/7/12,37,292,Italy
2022/7/13,0,292,Italy
2022/7/14,0,292,Italy
2022/7/15,47,339,Italy
2022/7/16,0,339,Italy
2022/7/17,0,339,Italy
2022/7/18,0,339,Italy
2022/7/19,35,374,Italy
2022/7/20,0,374,Italy
2022/7/21,0,374,Italy
2022/7/22,33,407,Italy
2022/7/23,0,407,Italy
2022/7/24,0,407,Italy
2022/7/25,0,407,Italy
2022/7/26,19,426,Italy
2022/7/27,0,426,Italy
2022/7/28,0,426,Italy
2022/7/29,53,479,Italy
2022/7/30,0,479,Italy
2022/7/31,0,479,Italy
2022/8/1,0,479,Italy
2022/8/2,26,505,Italy
2022/8/3,0,505,Italy
2022/8/4,0,505,Italy
2022/8/5,40,545,Italy
2022/8/6,0,545,Italy
2022/8/7,0,545,Italy
2022/8/8,0,545,Italy
2022/8/9,54,599,Italy
2022/8/10,0,599,Italy
2022/8/11,0,599,Italy
2022/8/12,45,644,Italy
2022/8/13,0,644,Italy
2022/8/14,0,644,Italy
2022/8/15,0,644,Italy
2022/8/16,18,662,Italy
2022/8/17,0,662,Italy
2022/8/18,0,662,Italy
2022/8/19,27,689,Italy
2022/8/20,0,689,Italy
2022/8/21,0,689,Italy
2022/8/22,0,689,Italy
2022/8/23,25,714,Italy
2022/8/24,0,714,Italy
2022/8/25,0,714,Italy
2022/8/26,26,740,Italy
2022/8/27,0,740,Italy
2022/8/28,0,740,Italy
2022/8/29,0,740,Italy
2022/8/30,20,760,Italy
2022/8/31,0,760,Italy
2022/9/1,0,760,Italy
2022/9/2,13,773,Italy
2022/9/3,0,773,Italy
2022/9/4,0,773,Italy
2022/9/5,0,773,Italy
2022/9/6,14,787,Italy
2022/9/7,0,787,Italy
2022/9/8,0,787,Italy
2022/7/6,1,1,Jamaica
2022/7/7,0,1,Jamaica
2022/7/8,0,1,Jamaica
2022/7/9,0,1,Jamaica
2022/7/10,0,1,Jamaica
2022/7/11,0,1,Jamaica
2022/7/12,0,1,Jamaica
2022/7/13,0,1,Jamaica
2022/7/14,0,1,Jamaica
2022/7/15,0,1,Jamaica
2022/7/16,0,1,Jamaica
2022/7/17,0,1,Jamaica
2022/7/18,0,1,Jamaica
2022/7/19,0,1,Jamaica
2022/7/20,0,1,Jamaica
2022/7/21,0,1,Jamaica
2022/7/22,0,1,Jamaica
2022/7/23,0,1,Jamaica
2022/7/24,1,2,Jamaica
2022/7/25,0,2,Jamaica
2022/7/26,0,2,Jamaica
2022/7/27,0,2,Jamaica
2022/7/28,0,2,Jamaica
2022/7/29,0,2,Jamaica
2022/7/30,0,2,Jamaica
2022/7/31,0,2,Jamaica
2022/8/1,0,2,Jamaica
2022/8/2,0,2,Jamaica
2022/8/3,0,2,Jamaica
2022/8/4,0,2,Jamaica
2022/8/5,1,3,Jamaica
2022/8/6,0,3,Jamaica
2022/8/7,0,3,Jamaica
2022/8/8,0,3,Jamaica
2022/8/9,0,3,Jamaica
2022/8/10,1,4,Jamaica
2022/8/11,0,4,Jamaica
2022/8/12,0,4,Jamaica
2022/8/13,0,4,Jamaica
2022/8/14,0,4,Jamaica
2022/8/15,0,4,Jamaica
2022/8/16,0,4,Jamaica
2022/8/17,0,4,Jamaica
2022/8/18,0,4,Jamaica
2022/8/19,0,4,Jamaica
2022/8/20,0,4,Jamaica
2022/8/21,0,4,Jamaica
2022/8/22,0,4,Jamaica
2022/8/23,0,4,Jamaica
2022/8/24,0,4,Jamaica
2022/8/25,0,4,Jamaica
2022/8/26,0,4,Jamaica
2022/8/27,0,4,Jamaica
2022/8/28,1,5,Jamaica
2022/8/29,0,5,Jamaica
2022/8/30,0,5,Jamaica
2022/8/31,0,5,Jamaica
2022/9/1,0,5,Jamaica
2022/9/2,0,5,Jamaica
2022/9/3,0,5,Jamaica
2022/9/4,2,7,Jamaica
2022/9/5,0,7,Jamaica
2022/9/6,2,9,Jamaica
2022/9/7,0,9,Jamaica
2022/9/8,0,9,Jamaica
2022/7/25,1,1,Japan
2022/7/26,0,1,Japan
2022/7/27,0,1,Japan
2022/7/28,1,2,Japan
2022/7/29,0,2,Japan
2022/7/30,0,2,Japan
2022/7/31,0,2,Japan
2022/8/1,0,2,Japan
2022/8/2,0,2,Japan
2022/8/3,0,2,Japan
2022/8/4,0,2,Japan
2022/8/5,1,3,Japan
2022/8/6,0,3,Japan
2022/8/7,0,3,Japan
2022/8/8,0,3,Japan
2022/8/9,0,3,Japan
2022/8/10,1,4,Japan
2022/8/11,0,4,Japan
2022/8/12,0,4,Japan
2022/8/13,0,4,Japan
2022/8/14,0,4,Japan
2022/8/15,0,4,Japan
2022/8/16,0,4,Japan
2022/8/17,0,4,Japan
2022/8/18,0,4,Japan
2022/8/19,0,4,Japan
2022/8/20,0,4,Japan
2022/8/21,0,4,Japan
2022/8/22,0,4,Japan
2022/8/23,0,4,Japan
2022/8/24,0,4,Japan
2022/8/25,0,4,Japan
2022/8/26,0,4,Japan
2022/8/27,0,4,Japan
2022/8/28,0,4,Japan
2022/8/29,0,4,Japan
2022/8/30,0,4,Japan
2022/8/31,0,4,Japan
2022/9/1,0,4,Japan
2022/9/2,0,4,Japan
2022/9/3,0,4,Japan
2022/9/4,0,4,Japan
2022/9/5,0,4,Japan
2022/9/6,0,4,Japan
2022/9/7,0,4,Japan
2022/9/8,0,4,Japan
2022/6/3,1,1,Latvia
2022/6/4,0,1,Latvia
2022/6/5,0,1,Latvia
2022/6/6,0,1,Latvia
2022/6/7,0,1,Latvia
2022/6/8,0,1,Latvia
2022/6/9,1,2,Latvia
2022/6/10,0,2,Latvia
2022/6/11,0,2,Latvia
2022/6/12,0,2,Latvia
2022/6/13,0,2,Latvia
2022/6/14,0,2,Latvia
2022/6/15,0,2,Latvia
2022/6/16,0,2,Latvia
2022/6/17,0,2,Latvia
2022/6/18,0,2,Latvia
2022/6/19,0,2,Latvia
2022/6/20,0,2,Latvia
2022/6/21,0,2,Latvia
2022/6/22,0,2,Latvia
2022/6/23,0,2,Latvia
2022/6/24,0,2,Latvia
2022/6/25,0,2,Latvia
2022/6/26,0,2,Latvia
2022/6/27,0,2,Latvia
2022/6/28,0,2,Latvia
2022/6/29,0,2,Latvia
2022/6/30,0,2,Latvia
2022/7/1,0,2,Latvia
2022/7/2,0,2,Latvia
2022/7/3,0,2,Latvia
2022/7/4,0,2,Latvia
2022/7/5,0,2,Latvia
2022/7/6,0,2,Latvia
2022/7/7,0,2,Latvia
2022/7/8,0,2,Latvia
2022/7/9,0,2,Latvia
2022/7/10,0,2,Latvia
2022/7/11,0,2,Latvia
2022/7/12,0,2,Latvia
2022/7/13,0,2,Latvia
2022/7/14,0,2,Latvia
2022/7/15,0,2,Latvia
2022/7/16,0,2,Latvia
2022/7/17,0,2,Latvia
2022/7/18,0,2,Latvia
2022/7/19,0,2,Latvia
2022/7/20,0,2,Latvia
2022/7/21,1,3,Latvia
2022/7/22,0,3,Latvia
2022/7/23,0,3,Latvia
2022/7/24,0,3,Latvia
2022/7/25,0,3,Latvia
2022/7/26,0,3,Latvia
2022/7/27,0,3,Latvia
2022/7/28,0,3,Latvia
2022/7/29,0,3,Latvia
2022/7/30,0,3,Latvia
2022/7/31,0,3,Latvia
2022/8/1,0,3,Latvia
2022/8/2,0,3,Latvia
2022/8/3,0,3,Latvia
2022/8/4,0,3,Latvia
2022/8/5,0,3,Latvia
2022/8/6,0,3,Latvia
2022/8/7,0,3,Latvia
2022/8/8,0,3,Latvia
2022/8/9,0,3,Latvia
2022/8/10,0,3,Latvia
2022/8/11,0,3,Latvia
2022/8/12,0,3,Latvia
2022/8/13,0,3,Latvia
2022/8/14,0,3,Latvia
2022/8/15,1,4,Latvia
2022/8/16,0,4,Latvia
2022/8/17,0,4,Latvia
2022/8/18,0,4,Latvia
2022/8/19,0,4,Latvia
2022/8/20,0,4,Latvia
2022/8/21,0,4,Latvia
2022/8/22,0,4,Latvia
2022/8/23,0,4,Latvia
2022/8/24,0,4,Latvia
2022/8/25,0,4,Latvia
2022/8/26,0,4,Latvia
2022/8/27,0,4,Latvia
2022/8/28,0,4,Latvia
2022/8/29,0,4,Latvia
2022/8/30,0,4,Latvia
2022/8/31,0,4,Latvia
2022/9/1,0,4,Latvia
2022/9/2,0,4,Latvia
2022/9/3,0,4,Latvia
2022/9/4,0,4,Latvia
2022/9/5,0,4,Latvia
2022/9/6,0,4,Latvia
2022/9/7,0,4,Latvia
2022/9/8,0,4,Latvia
2022/6/20,1,1,Lebanon
2022/6/21,0,1,Lebanon
2022/6/22,0,1,Lebanon
2022/6/23,0,1,Lebanon
2022/6/24,0,1,Lebanon
2022/6/25,0,1,Lebanon
2022/6/26,0,1,Lebanon
2022/6/27,0,1,Lebanon
2022/6/28,0,1,Lebanon
2022/6/29,0,1,Lebanon
2022/6/30,0,1,Lebanon
2022/7/1,0,1,Lebanon
2022/7/2,0,1,Lebanon
2022/7/3,0,1,Lebanon
2022/7/4,0,1,Lebanon
2022/7/5,0,1,Lebanon
2022/7/6,0,1,Lebanon
2022/7/7,0,1,Lebanon
2022/7/8,0,1,Lebanon
2022/7/9,0,1,Lebanon
2022/7/10,0,1,Lebanon
2022/7/11,0,1,Lebanon
2022/7/12,0,1,Lebanon
2022/7/13,0,1,Lebanon
2022/7/14,0,1,Lebanon
2022/7/15,0,1,Lebanon
2022/7/16,0,1,Lebanon
2022/7/17,0,1,Lebanon
2022/7/18,0,1,Lebanon
2022/7/19,0,1,Lebanon
2022/7/20,0,1,Lebanon
2022/7/21,3,4,Lebanon
2022/7/22,0,4,Lebanon
2022/7/23,0,4,Lebanon
2022/7/24,0,4,Lebanon
2022/7/25,0,4,Lebanon
2022/7/26,0,4,Lebanon
2022/7/27,0,4,Lebanon
2022/7/28,0,4,Lebanon
2022/7/29,0,4,Lebanon
2022/7/30,0,4,Lebanon
2022/7/31,0,4,Lebanon
2022/8/1,0,4,Lebanon
2022/8/2,0,4,Lebanon
2022/8/3,0,4,Lebanon
2022/8/4,0,4,Lebanon
2022/8/5,0,4,Lebanon
2022/8/6,0,4,Lebanon
2022/8/7,0,4,Lebanon
2022/8/8,2,6,Lebanon
2022/8/9,0,6,Lebanon
2022/8/10,0,6,Lebanon
2022/8/11,0,6,Lebanon
2022/8/12,0,6,Lebanon
2022/8/13,0,6,Lebanon
2022/8/14,0,6,Lebanon
2022/8/15,0,6,Lebanon
2022/8/16,0,6,Lebanon
2022/8/17,0,6,Lebanon
2022/8/18,0,6,Lebanon
2022/8/19,0,6,Lebanon
2022/8/20,0,6,Lebanon
2022/8/21,0,6,Lebanon
2022/8/22,0,6,Lebanon
2022/8/23,0,6,Lebanon
2022/8/24,0,6,Lebanon
2022/8/25,0,6,Lebanon
2022/8/26,0,6,Lebanon
2022/8/27,0,6,Lebanon
2022/8/28,0,6,Lebanon
2022/8/29,0,6,Lebanon
2022/8/30,0,6,Lebanon
2022/8/31,0,6,Lebanon
2022/9/1,0,6,Lebanon
2022/9/2,0,6,Lebanon
2022/9/3,0,6,Lebanon
2022/9/4,0,6,Lebanon
2022/9/5,0,6,Lebanon
2022/9/6,0,6,Lebanon
2022/9/7,0,6,Lebanon
2022/9/8,0,6,Lebanon
2022/7/23,1,1,Liberia
2022/7/24,0,1,Liberia
2022/7/25,0,1,Liberia
2022/7/26,0,1,Liberia
2022/7/27,0,1,Liberia
2022/7/28,0,1,Liberia
2022/7/29,0,1,Liberia
2022/7/30,0,1,Liberia
2022/7/31,0,1,Liberia
2022/8/1,0,1,Liberia
2022/8/2,0,1,Liberia
2022/8/3,0,1,Liberia
2022/8/4,0,1,Liberia
2022/8/5,0,1,Liberia
2022/8/6,0,1,Liberia
2022/8/7,0,1,Liberia
2022/8/8,1,2,Liberia
2022/8/9,0,2,Liberia
2022/8/10,0,2,Liberia
2022/8/11,0,2,Liberia
2022/8/12,0,2,Liberia
2022/8/13,0,2,Liberia
2022/8/14,0,2,Liberia
2022/8/15,0,2,Liberia
2022/8/16,0,2,Liberia
2022/8/17,0,2,Liberia
2022/8/18,0,2,Liberia
2022/8/19,0,2,Liberia
2022/8/20,0,2,Liberia
2022/8/21,0,2,Liberia
2022/8/22,0,2,Liberia
2022/8/23,0,2,Liberia
2022/8/24,0,2,Liberia
2022/8/25,0,2,Liberia
2022/8/26,0,2,Liberia
2022/8/27,0,2,Liberia
2022/8/28,0,2,Liberia
2022/8/29,0,2,Liberia
2022/8/30,0,2,Liberia
2022/8/31,0,2,Liberia
2022/9/1,0,2,Liberia
2022/9/2,0,2,Liberia
2022/9/3,0,2,Liberia
2022/9/4,0,2,Liberia
2022/9/5,0,2,Liberia
2022/9/6,0,2,Liberia
2022/9/7,0,2,Liberia
2022/9/8,0,2,Liberia
2022/8/3,1,1,Lithuania
2022/8/4,2,3,Lithuania
2022/8/5,0,3,Lithuania
2022/8/6,0,3,Lithuania
2022/8/7,0,3,Lithuania
2022/8/8,0,3,Lithuania
2022/8/9,0,3,Lithuania
2022/8/10,0,3,Lithuania
2022/8/11,2,5,Lithuania
2022/8/12,0,5,Lithuania
2022/8/13,0,5,Lithuania
2022/8/14,0,5,Lithuania
2022/8/15,0,5,Lithuania
2022/8/16,0,5,Lithuania
2022/8/17,0,5,Lithuania
2022/8/18,0,5,Lithuania
2022/8/19,0,5,Lithuania
2022/8/20,0,5,Lithuania
2022/8/21,0,5,Lithuania
2022/8/22,0,5,Lithuania
2022/8/23,0,5,Lithuania
2022/8/24,0,5,Lithuania
2022/8/25,0,5,Lithuania
2022/8/26,0,5,Lithuania
2022/8/27,0,5,Lithuania
2022/8/28,0,5,Lithuania
2022/8/29,0,5,Lithuania
2022/8/30,0,5,Lithuania
2022/8/31,0,5,Lithuania
2022/9/1,0,5,Lithuania
2022/9/2,0,5,Lithuania
2022/9/3,0,5,Lithuania
2022/9/4,0,5,Lithuania
2022/9/5,0,5,Lithuania
2022/9/6,0,5,Lithuania
2022/9/7,0,5,Lithuania
2022/9/8,0,5,Lithuania
2022/6/16,1,1,Luxembourg
2022/6/17,0,1,Luxembourg
2022/6/18,0,1,Luxembourg
2022/6/19,0,1,Luxembourg
2022/6/20,0,1,Luxembourg
2022/6/21,0,1,Luxembourg
2022/6/22,0,1,Luxembourg
2022/6/23,0,1,Luxembourg
2022/6/24,2,3,Luxembourg
2022/6/25,0,3,Luxembourg
2022/6/26,0,3,Luxembourg
2022/6/27,0,3,Luxembourg
2022/6/28,0,3,Luxembourg
2022/6/29,0,3,Luxembourg
2022/6/30,0,3,Luxembourg
2022/7/1,0,3,Luxembourg
2022/7/2,0,3,Luxembourg
2022/7/3,0,3,Luxembourg
2022/7/4,0,3,Luxembourg
2022/7/5,0,3,Luxembourg
2022/7/6,0,3,Luxembourg
2022/7/7,3,6,Luxembourg
2022/7/8,0,6,Luxembourg
2022/7/9,0,6,Luxembourg
2022/7/10,0,6,Luxembourg
2022/7/11,0,6,Luxembourg
2022/7/12,0,6,Luxembourg
2022/7/13,0,6,Luxembourg
2022/7/14,0,6,Luxembourg
2022/7/15,0,6,Luxembourg
2022/7/16,0,6,Luxembourg
2022/7/17,0,6,Luxembourg
2022/7/18,0,6,Luxembourg
2022/7/19,2,8,Luxembourg
2022/7/20,0,8,Luxembourg
2022/7/21,6,14,Luxembourg
2022/7/22,0,14,Luxembourg
2022/7/23,0,14,Luxembourg
2022/7/24,0,14,Luxembourg
2022/7/25,2,16,Luxembourg
2022/7/26,3,19,Luxembourg
2022/7/27,0,19,Luxembourg
2022/7/28,0,19,Luxembourg
2022/7/29,4,23,Luxembourg
2022/7/30,0,23,Luxembourg
2022/7/31,0,23,Luxembourg
2022/8/1,5,28,Luxembourg
2022/8/2,2,30,Luxembourg
2022/8/3,0,30,Luxembourg
2022/8/4,0,30,Luxembourg
2022/8/5,1,31,Luxembourg
2022/8/6,0,31,Luxembourg
2022/8/7,0,31,Luxembourg
2022/8/8,3,34,Luxembourg
2022/8/9,0,34,Luxembourg
2022/8/10,7,41,Luxembourg
2022/8/11,0,41,Luxembourg
2022/8/12,0,41,Luxembourg
2022/8/13,0,41,Luxembourg
2022/8/14,0,41,Luxembourg
2022/8/15,0,41,Luxembourg
2022/8/16,0,41,Luxembourg
2022/8/17,2,43,Luxembourg
2022/8/18,2,45,Luxembourg
2022/8/19,0,45,Luxembourg
2022/8/20,0,45,Luxembourg
2022/8/21,0,45,Luxembourg
2022/8/22,0,45,Luxembourg
2022/8/23,2,47,Luxembourg
2022/8/24,0,47,Luxembourg
2022/8/25,3,50,Luxembourg
2022/8/26,0,50,Luxembourg
2022/8/27,0,50,Luxembourg
2022/8/28,0,50,Luxembourg
2022/8/29,3,53,Luxembourg
2022/8/30,0,53,Luxembourg
2022/8/31,0,53,Luxembourg
2022/9/1,0,53,Luxembourg
2022/9/2,0,53,Luxembourg
2022/9/3,0,53,Luxembourg
2022/9/4,0,53,Luxembourg
2022/9/5,0,53,Luxembourg
2022/9/6,0,53,Luxembourg
2022/9/7,0,53,Luxembourg
2022/9/8,0,53,Luxembourg
2022/5/28,1,1,Malta
2022/5/29,0,1,Malta
2022/5/30,0,1,Malta
2022/5/31,0,1,Malta
2022/6/1,0,1,Malta
2022/6/2,0,1,Malta
2022/6/3,0,1,Malta
2022/6/4,0,1,Malta
2022/6/5,0,1,Malta
2022/6/6,0,1,Malta
2022/6/7,0,1,Malta
2022/6/8,0,1,Malta
2022/6/9,0,1,Malta
2022/6/10,0,1,Malta
2022/6/11,0,1,Malta
2022/6/12,0,1,Malta
2022/6/13,0,1,Malta
2022/6/14,0,1,Malta
2022/6/15,1,2,Malta
2022/6/16,0,2,Malta
2022/6/17,0,2,Malta
2022/6/18,0,2,Malta
2022/6/19,0,2,Malta
2022/6/20,0,2,Malta
2022/6/21,0,2,Malta
2022/6/22,0,2,Malta
2022/6/23,2,4,Malta
2022/6/24,0,4,Malta
2022/6/25,0,4,Malta
2022/6/26,0,4,Malta
2022/6/27,0,4,Malta
2022/6/28,0,4,Malta
2022/6/29,0,4,Malta
2022/6/30,0,4,Malta
2022/7/1,0,4,Malta
2022/7/2,0,4,Malta
2022/7/3,0,4,Malta
2022/7/4,0,4,Malta
2022/7/5,0,4,Malta
2022/7/6,0,4,Malta
2022/7/7,0,4,Malta
2022/7/8,0,4,Malta
2022/7/9,0,4,Malta
2022/7/10,0,4,Malta
2022/7/11,5,9,Malta
2022/7/12,0,9,Malta
2022/7/13,0,9,Malta
2022/7/14,0,9,Malta
2022/7/15,0,9,Malta
2022/7/16,0,9,Malta
2022/7/17,0,9,Malta
2022/7/18,0,9,Malta
2022/7/19,0,9,Malta
2022/7/20,0,9,Malta
2022/7/21,8,17,Malta
2022/7/22,0,17,Malta
2022/7/23,0,17,Malta
2022/7/24,0,17,Malta
2022/7/25,0,17,Malta
2022/7/26,0,17,Malta
2022/7/27,0,17,Malta
2022/7/28,0,17,Malta
2022/7/29,0,17,Malta
2022/7/30,0,17,Malta
2022/7/31,0,17,Malta
2022/8/1,0,17,Malta
2022/8/2,0,17,Malta
2022/8/3,0,17,Malta
2022/8/4,0,17,Malta
2022/8/5,0,17,Malta
2022/8/6,0,17,Malta
2022/8/7,0,17,Malta
2022/8/8,13,30,Malta
2022/8/9,0,30,Malta
2022/8/10,0,30,Malta
2022/8/11,0,30,Malta
2022/8/12,0,30,Malta
2022/8/13,0,30,Malta
2022/8/14,0,30,Malta
2022/8/15,0,30,Malta
2022/8/16,0,30,Malta
2022/8/17,1,31,Malta
2022/8/18,0,31,Malta
2022/8/19,0,31,Malta
2022/8/20,0,31,Malta
2022/8/21,0,31,Malta
2022/8/22,0,31,Malta
2022/8/23,0,31,Malta
2022/8/24,0,31,Malta
2022/8/25,0,31,Malta
2022/8/26,0,31,Malta
2022/8/27,0,31,Malta
2022/8/28,0,31,Malta
2022/8/29,0,31,Malta
2022/8/30,0,31,Malta
2022/8/31,0,31,Malta
2022/9/1,0,31,Malta
2022/9/2,0,31,Malta
2022/9/3,0,31,Malta
2022/9/4,0,31,Malta
2022/9/5,0,31,Malta
2022/9/6,0,31,Malta
2022/9/7,2,33,Malta
2022/9/8,0,33,Malta
2022/7/15,1,1,Martinique
2022/7/16,0,1,Martinique
2022/7/17,0,1,Martinique
2022/7/18,0,1,Martinique
2022/7/19,0,1,Martinique
2022/7/20,0,1,Martinique
2022/7/21,0,1,Martinique
2022/7/22,0,1,Martinique
2022/7/23,0,1,Martinique
2022/7/24,0,1,Martinique
2022/7/25,0,1,Martinique
2022/7/26,0,1,Martinique
2022/7/27,0,1,Martinique
2022/7/28,0,1,Martinique
2022/7/29,0,1,Martinique
2022/7/30,0,1,Martinique
2022/7/31,0,1,Martinique
2022/8/1,0,1,Martinique
2022/8/2,0,1,Martinique
2022/8/3,0,1,Martinique
2022/8/4,0,1,Martinique
2022/8/5,0,1,Martinique
2022/8/6,0,1,Martinique
2022/8/7,0,1,Martinique
2022/8/8,0,1,Martinique
2022/8/9,0,1,Martinique
2022/8/10,0,1,Martinique
2022/8/11,1,2,Martinique
2022/8/12,0,2,Martinique
2022/8/13,0,2,Martinique
2022/8/14,0,2,Martinique
2022/8/15,0,2,Martinique
2022/8/16,0,2,Martinique
2022/8/17,0,2,Martinique
2022/8/18,0,2,Martinique
2022/8/19,0,2,Martinique
2022/8/20,0,2,Martinique
2022/8/21,0,2,Martinique
2022/8/22,0,2,Martinique
2022/8/23,0,2,Martinique
2022/8/24,0,2,Martinique
2022/8/25,0,2,Martinique
2022/8/26,0,2,Martinique
2022/8/27,0,2,Martinique
2022/8/28,0,2,Martinique
2022/8/29,4,6,Martinique
2022/8/30,0,6,Martinique
2022/8/31,0,6,Martinique
2022/9/1,0,6,Martinique
2022/9/2,0,6,Martinique
2022/9/3,0,6,Martinique
2022/9/4,0,6,Martinique
2022/9/5,0,6,Martinique
2022/9/6,0,6,Martinique
2022/9/7,0,6,Martinique
2022/9/8,0,6,Martinique
2022/5/28,1,1,Mexico
2022/5/29,0,1,Mexico
2022/5/30,0,1,Mexico
2022/5/31,0,1,Mexico
2022/6/1,0,1,Mexico
2022/6/2,0,1,Mexico
2022/6/3,0,1,Mexico
2022/6/4,0,1,Mexico
2022/6/5,0,1,Mexico
2022/6/6,0,1,Mexico
2022/6/7,0,1,Mexico
2022/6/8,0,1,Mexico
2022/6/9,0,1,Mexico
2022/6/10,0,1,Mexico
2022/6/11,1,2,Mexico
2022/6/12,0,2,Mexico
2022/6/13,0,2,Mexico
2022/6/14,0,2,Mexico
2022/6/15,0,2,Mexico
2022/6/16,2,4,Mexico
2022/6/17,5,9,Mexico
2022/6/18,0,9,Mexico
2022/6/19,0,9,Mexico
2022/6/20,0,9,Mexico
2022/6/21,0,9,Mexico
2022/6/22,0,9,Mexico
2022/6/23,0,9,Mexico
2022/6/24,0,9,Mexico
2022/6/25,0,9,Mexico
2022/6/26,0,9,Mexico
2022/6/27,0,9,Mexico
2022/6/28,2,11,Mexico
2022/6/29,0,11,Mexico
2022/6/30,0,11,Mexico
2022/7/1,0,11,Mexico
2022/7/2,0,11,Mexico
2022/7/3,0,11,Mexico
2022/7/4,16,27,Mexico
2022/7/5,0,27,Mexico
2022/7/6,0,27,Mexico
2022/7/7,0,27,Mexico
2022/7/8,0,27,Mexico
2022/7/9,0,27,Mexico
2022/7/10,0,27,Mexico
2022/7/11,0,27,Mexico
2022/7/12,0,27,Mexico
2022/7/13,0,27,Mexico
2022/7/14,12,39,Mexico
2022/7/15,0,39,Mexico
2022/7/16,0,39,Mexico
2022/7/17,0,39,Mexico
2022/7/18,1,40,Mexico
2022/7/19,0,40,Mexico
2022/7/20,8,48,Mexico
2022/7/21,0,48,Mexico
2022/7/22,0,48,Mexico
2022/7/23,0,48,Mexico
2022/7/24,0,48,Mexico
2022/7/25,0,48,Mexico
2022/7/26,12,60,Mexico
2022/7/27,0,60,Mexico
2022/7/28,0,60,Mexico
2022/7/29,3,63,Mexico
2022/7/30,0,63,Mexico
2022/7/31,28,91,Mexico
2022/8/1,0,91,Mexico
2022/8/2,0,91,Mexico
2022/8/3,0,91,Mexico
2022/8/4,0,91,Mexico
2022/8/5,0,91,Mexico
2022/8/6,0,91,Mexico
2022/8/7,0,91,Mexico
2022/8/8,0,91,Mexico
2022/8/9,56,147,Mexico
2022/8/10,0,147,Mexico
2022/8/11,0,147,Mexico
2022/8/12,0,147,Mexico
2022/8/13,0,147,Mexico
2022/8/14,0,147,Mexico
2022/8/15,105,252,Mexico
2022/8/16,0,252,Mexico
2022/8/17,0,252,Mexico
2022/8/18,0,252,Mexico
2022/8/19,0,252,Mexico
2022/8/20,0,252,Mexico
2022/8/21,0,252,Mexico
2022/8/22,134,386,Mexico
2022/8/23,0,386,Mexico
2022/8/24,0,386,Mexico
2022/8/25,0,386,Mexico
2022/8/26,0,386,Mexico
2022/8/27,0,386,Mexico
2022/8/28,0,386,Mexico
2022/8/29,118,504,Mexico
2022/8/30,0,504,Mexico
2022/8/31,0,504,Mexico
2022/9/1,0,504,Mexico
2022/9/2,0,504,Mexico
2022/9/3,0,504,Mexico
2022/9/4,0,504,Mexico
2022/9/5,284,788,Mexico
2022/9/6,0,788,Mexico
2022/9/7,0,788,Mexico
2022/9/8,0,788,Mexico
2022/8/8,1,1,Moldova
2022/8/9,0,1,Moldova
2022/8/10,0,1,Moldova
2022/8/11,0,1,Moldova
2022/8/12,0,1,Moldova
2022/8/13,0,1,Moldova
2022/8/14,0,1,Moldova
2022/8/15,0,1,Moldova
2022/8/16,1,2,Moldova
2022/8/17,0,2,Moldova
2022/8/18,0,2,Moldova
2022/8/19,0,2,Moldova
2022/8/20,0,2,Moldova
2022/8/21,0,2,Moldova
2022/8/22,0,2,Moldova
2022/8/23,0,2,Moldova
2022/8/24,0,2,Moldova
2022/8/25,0,2,Moldova
2022/8/26,0,2,Moldova
2022/8/27,0,2,Moldova
2022/8/28,0,2,Moldova
2022/8/29,0,2,Moldova
2022/8/30,0,2,Moldova
2022/8/31,0,2,Moldova
2022/9/1,0,2,Moldova
2022/9/2,0,2,Moldova
2022/9/3,0,2,Moldova
2022/9/4,0,2,Moldova
2022/9/5,0,2,Moldova
2022/9/6,0,2,Moldova
2022/9/7,0,2,Moldova
2022/9/8,0,2,Moldova
2022/7/21,1,1,Monaco
2022/7/22,0,1,Monaco
2022/7/23,0,1,Monaco
2022/7/24,0,1,Monaco
2022/7/25,0,1,Monaco
2022/7/26,0,1,Monaco
2022/7/27,0,1,Monaco
2022/7/28,0,1,Monaco
2022/7/29,0,1,Monaco
2022/7/30,0,1,Monaco
2022/7/31,0,1,Monaco
2022/8/1,0,1,Monaco
2022/8/2,0,1,Monaco
2022/8/3,0,1,Monaco
2022/8/4,0,1,Monaco
